nome,tipo,descricao,tabela
v069,INT64,Homens moradores em domicílios particulares permanentes com 1 banheiro de uso exclusivo dos moradores,dom_moradores
v070,INT64,Homens moradores em domicílios particulares permanentes com 2 banheiros de uso exclusivo dos moradores,dom_moradores
v071,INT64,Homens moradores em domicílios particulares permanentes com 3 banheiros de uso exclusivo dos moradores,dom_moradores
v072,INT64,Homens moradores em domicílios particulares permanentes com 4 ou mais banheiros de uso exclusivo dos moradores,dom_moradores
v073,INT64,Homens moradores em domicílios particulares permanentes sem banheiro de uso exclusivo dos moradores,dom_moradores
v074,INT64,Homens moradores em domicílios particulares permanentes com lixo coletado,dom_moradores
v075,INT64,Homens moradores em domicílios particulares permanentes com lixo coletado por serviço de limpeza,dom_moradores
v076,INT64,Homens moradores em domicílios particulares permanentes com lixo coletado em caçamba de serviço de limpeza,dom_moradores
v077,INT64,Homens moradores em domicílios particulares permanentes com lixo queimado na propriedade,dom_moradores
v078,INT64,Homens moradores em domicílios particulares permanentes com lixo enterrado na propriedade,dom_moradores
v079,INT64,Homens moradores em domicílios particulares permanentes com lixo jogado em terreno baldio ou logradouro,dom_moradores
v080,INT64,"Homens moradores em domicílios particulares permanentes com lixo jogado em rio, lago ou mar",dom_moradores
v081,INT64,Homens moradores em domicílios particulares permanentes com outro destino do lixo,dom_moradores
v082,INT64,Homens moradores em domicílios particulares permanentes com energia elétrica,dom_moradores
v083,INT64,Homens moradores em domicílios particulares permanentes com energia elétrica de companhia distribuidora,dom_moradores
v084,INT64,Homens moradores em domicílios particulares permanentes com energia elétrica de outras fontes,dom_moradores
v085,INT64,Homens moradores em domicílios particulares permanentes sem energia elétrica,dom_moradores
v086,INT64,Homens moradores em domicílios particulares permanentes com energia elétrica de companhia distribuidora e com medidor de uso exclusivo,dom_moradores
v087,INT64,Homens moradores em domicílios particulares permanentes com energia elétrica de companhia distribuidora e com medidor comum a mais de um domicílio,dom_moradores
v088,INT64,Homens moradores em domicílios particulares permanentes com energia elétrica de companhia distribuidora e sem medidor,dom_moradores
v089,INT64,Mulheres moradoras em domicílios particulares e domicílios coletivos,dom_moradores
v090,INT64,Mulheres moradoras em domicílios particulares permanentes,dom_moradores
v091,INT64,Mulheres moradoras em domicílios particulares permanentes do tipo casa,dom_moradores
v092,INT64,Mulheres moradoras em domicílios particulares permanentes do tipo casa de vila ou em condomínio,dom_moradores
v093,INT64,Mulheres moradoras em domicílios particulares permanentes do tipo apartamento,dom_moradores
v094,INT64,Mulheres moradoras em domicílios particulares permanentes próprios e quitados,dom_moradores
v095,INT64,Mulheres moradoras em domicílios particulares permanentes próprios e em aquisição,dom_moradores
v096,INT64,Mulheres moradoras em domicílios particulares permanentes alugados,dom_moradores
v097,INT64,Mulheres moradoras em domicílios particulares permanentes cedidos por empregador,dom_moradores
v098,INT64,Mulheres moradoras em domicílios particulares permanentes cedidos de outra forma,dom_moradores
v099,INT64,"Mulheres moradoras em domicílios particulares permanentes com outra condição de ocupação ( são próprios, alugados, nem cedidos)",dom_moradores
v100,INT64,Mulheres moradoras em domicílios particulares permanentes com abastecimento de água da rede geral,dom_moradores
v101,INT64,Mulheres moradoras em domicílios particulares permanentes com abastecimento de água de poço ou nascente na propriedade,dom_moradores
v102,INT64,Mulheres moradoras em domicílios particulares permanentes com abastecimento de água de chuva armazenada em cisterna,dom_moradores
v103,INT64,Mulheres moradoras em domicílios particulares permanentes com outra forma de abastecimento de água,dom_moradores
v104,INT64,Mulheres moradoras em domicílios particulares permanentes com banheiro de uso exclusivo dos moradores ou sanitário,dom_moradores
v105,INT64,Mulheres moradoras em domicílios particulares permanentes com banheiro de uso exclusivo dos moradores ou sanitário e esgotamento sanitário via rede geral de esgoto ou pluvial,dom_moradores
v106,INT64,Mulheres moradoras em domicílios particulares permanentes com banheiro de uso exclusivo dos moradores ou sanitário e esgotamento sanitário via fossa séptica,dom_moradores
v107,INT64,Mulheres moradoras em domicílios particulares permanentes com banheiro de uso exclusivo dos moradores ou sanitário e esgotamento sanitário via fossa rudimentar,dom_moradores
v108,INT64,Mulheres moradoras em domicílios particulares permanentes com banheiro de uso exclusivo dos moradores ou sanitário e esgotamento sanitário via vala,dom_moradores
v109,INT64,"Mulheres moradoras em domicílios particulares permanentes com banheiro de uso exclusivo dos moradores ou sanitário e esgotamento sanitário via rio, lago ou mar",dom_moradores
v110,INT64,Mulheres moradoras em domicílios particulares permanentes com banheiro de uso exclusivo dos moradores ou sanitário e esgotamento sanitário via outro escoadouro,dom_moradores
v111,INT64,Mulheres moradoras em domicílios particulares permanentes sem banheiro de uso exclusivo dos moradores e nem sanitário,dom_moradores
v112,INT64,Mulheres moradoras em domicílios particulares permanentes com banheiro de uso exclusivo dos moradores,dom_moradores
v113,INT64,Mulheres moradoras em domicílios particulares permanentes com 1 banheiro de uso exclusivo dos moradores,dom_moradores
v114,INT64,Mulheres moradoras em domicílios particulares permanentes com 2 banheiros de uso exclusivo dos moradores,dom_moradores
v115,INT64,Mulheres moradoras em domicílios particulares permanentes com 3 banheiros de uso exclusivo dos moradores,dom_moradores
v116,INT64,Mulheres moradoras em domicílios particulares permanentes com 4 ou mais banheiros de uso exclusivo dos moradores,dom_moradores
v117,INT64,Mulheres moradoras em domicílios particulares permanentes sem banheiro de uso exclusivo dos moradores,dom_moradores
v118,INT64,Mulheres moradoras em domicílios particulares permanentes com lixo coletado,dom_moradores
v119,INT64,Mulheres moradoras em domicílios particulares permanentes com lixo coletado por serviço de limpeza,dom_moradores
v120,INT64,Mulheres moradoras em domicílios particulares permanentes com lixo coletado em caçamba de serviço de limpeza,dom_moradores
v121,INT64,Mulheres moradoras em domicílios particulares permanentes com lixo queimado na propriedade,dom_moradores
v122,INT64,Mulheres moradoras em domicílios particulares permanentes com lixo enterrado na propriedade,dom_moradores
v123,INT64,Mulheres moradoras em domicílios particulares permanentes com lixo jogado em terreno baldio ou logradouro,dom_moradores
v124,INT64,"Mulheres moradoras em domicílios particulares permanentes com lixo jogado em rio, lago ou mar",dom_moradores
v125,INT64,Mulheres moradoras em domicílios particulares permanentes com outro destino do lixo,dom_moradores
v126,INT64,Mulheres moradoras em domicílios particulares permanentes com energia elétrica,dom_moradores
v127,INT64,Mulheres moradoras em domicílios particulares permanentes com energia elétrica de companhia distribuidora,dom_moradores
v128,INT64,Mulheres moradoras em domicílios particulares permanentes com energia elétrica de outras fontes,dom_moradores
v129,INT64,Mulheres moradoras em domicílios particulares permanentes sem energia elétrica,dom_moradores
v130,INT64,Mulheres moradoras em domicílios particulares permanentes com energia elétrica de companhia distribuidora e com medidor de uso exclusivo,dom_moradores
v131,INT64,Mulheres moradoras em domicílios particulares permanentes com energia elétrica de companhia distribuidora e com medidor comum a mais de um domicílio,dom_moradores
v132,INT64,Mulheres moradoras em domicílios particulares permanentes com energia elétrica de companhia distribuidora e sem medidor,dom_moradores
v001,INT64,Filhos somente do responsável com menos de 1 ano de idade,rel_par_filho_ent
v002,INT64,Filhos somente do responsável com 1 ano de idade,rel_par_filho_ent
v003,INT64,Filhos somente do responsável com 2 anos de idade,rel_par_filho_ent
v004,INT64,Filhos somente do responsável com 3 anos de idade,rel_par_filho_ent
v005,INT64,Filhos somente do responsável com 4 anos de idade,rel_par_filho_ent
v006,INT64,Filhos somente do responsável com 5 anos de idade,rel_par_filho_ent
v007,INT64,Filhos somente do responsável com 6 anos de idade,rel_par_filho_ent
v008,INT64,Filhos somente do responsável com 7 anos de idade,rel_par_filho_ent
v009,INT64,Filhos somente do responsável com 8 anos de idade,rel_par_filho_ent
v010,INT64,Filhos somente do responsável com 9 anos de idade,rel_par_filho_ent
v011,INT64,Filhos somente do responsável com 10 anos de idade,rel_par_filho_ent
v012,INT64,Filhos somente do responsável com 11 anos de idade,rel_par_filho_ent
v013,INT64,Filhos somente do responsável com 12 anos de idade,rel_par_filho_ent
v014,INT64,Filhos somente do responsável com 13 anos de idade,rel_par_filho_ent
v015,INT64,Filhos somente do responsável com 14 anos de idade,rel_par_filho_ent
v016,INT64,Filhos somente do responsável com 15 anos de idade,rel_par_filho_ent
v017,INT64,Filhos somente do responsável com 16 anos de idade,rel_par_filho_ent
v018,INT64,Filhos somente do responsável com 17 anos de idade,rel_par_filho_ent
v019,INT64,Filhos somente do responsável com 18 anos de idade,rel_par_filho_ent
v020,INT64,Filhos somente do responsável com 19 anos de idade,rel_par_filho_ent
v021,INT64,Filhos somente do responsável com 20 anos de idade,rel_par_filho_ent
v022,INT64,Filhos somente do responsável com 21 anos de idade,rel_par_filho_ent
v023,INT64,Filhos somente do responsável com 22 anos de idade,rel_par_filho_ent
v024,INT64,Filhos somente do responsável com 23 anos de idade,rel_par_filho_ent
v025,INT64,Filhos somente do responsável com 24 anos de idade,rel_par_filho_ent
v026,INT64,Filhos somente do responsável com 25 anos de idade,rel_par_filho_ent
v027,INT64,Filhos somente do responsável com 26 anos de idade,rel_par_filho_ent
v028,INT64,Filhos somente do responsável com 27 anos de idade,rel_par_filho_ent
v029,INT64,Filhos somente do responsável com 28 anos de idade,rel_par_filho_ent
v030,INT64,Filhos somente do responsável com 29 anos de idade,rel_par_filho_ent
v031,INT64,Filhos somente do responsável com 30 anos de idade,rel_par_filho_ent
v032,INT64,Filhos somente do responsável com 31 anos de idade,rel_par_filho_ent
v033,INT64,Filhos somente do responsável com 32 anos de idade,rel_par_filho_ent
v034,INT64,Filhos somente do responsável com 33 anos de idade,rel_par_filho_ent
v035,INT64,Filhos somente do responsável com 34 anos de idade,rel_par_filho_ent
v036,INT64,Filhos somente do responsável com 35 anos de idade,rel_par_filho_ent
v037,INT64,Filhos somente do responsável com 36 anos de idade,rel_par_filho_ent
v038,INT64,Filhos somente do responsável com 37 anos de idade,rel_par_filho_ent
v039,INT64,Filhos somente do responsável com 38 anos de idade,rel_par_filho_ent
v040,INT64,Filhos somente do responsável com 39 anos de idade,rel_par_filho_ent
v041,INT64,Filhos somente do responsável com 40 anos de idade,rel_par_filho_ent
v042,INT64,Filhos somente do responsável com 41 anos de idade,rel_par_filho_ent
v043,INT64,Filhos somente do responsável com 42 anos de idade,rel_par_filho_ent
v044,INT64,Filhos somente do responsável com 43 anos de idade,rel_par_filho_ent
v045,INT64,Filhos somente do responsável com 44 anos de idade,rel_par_filho_ent
v046,INT64,Filhos somente do responsável com 45 anos de idade,rel_par_filho_ent
v047,INT64,Filhos somente do responsável com 46 anos de idade,rel_par_filho_ent
v048,INT64,Filhos somente do responsável com 47 anos de idade,rel_par_filho_ent
v049,INT64,Filhos somente do responsável com 48 anos de idade,rel_par_filho_ent
v050,INT64,Filhos somente do responsável com 49 anos de idade,rel_par_filho_ent
v051,INT64,Filhos somente do responsável com 50 anos ou mais de idade,rel_par_filho_ent
v052,INT64,Enteados com menos de 1 ano de idade,rel_par_filho_ent
v053,INT64,Enteados com 1 ano de idade,rel_par_filho_ent
v054,INT64,Enteados com 2 anos de idade,rel_par_filho_ent
v055,INT64,Enteados com 3 anos de idade,rel_par_filho_ent
v056,INT64,Enteados com 4 anos de idade,rel_par_filho_ent
v057,INT64,Enteados com 5 anos de idade,rel_par_filho_ent
v058,INT64,Enteados com 6 anos de idade,rel_par_filho_ent
v059,INT64,Enteados com 7 anos de idade,rel_par_filho_ent
v060,INT64,Enteados com 8 anos de idade,rel_par_filho_ent
v061,INT64,Enteados com 9 anos de idade,rel_par_filho_ent
v062,INT64,Enteados com 10 anos de idade,rel_par_filho_ent
v063,INT64,Enteados com 11 anos de idade,rel_par_filho_ent
v064,INT64,Enteados com 12 anos de idade,rel_par_filho_ent
v065,INT64,Enteados com 13 anos de idade,rel_par_filho_ent
v066,INT64,Enteados com 14 anos de idade,rel_par_filho_ent
v067,INT64,Enteados com 15 anos de idade,rel_par_filho_ent
v068,INT64,Enteados com 16 anos de idade,rel_par_filho_ent
v069,INT64,Enteados com 17 anos de idade,rel_par_filho_ent
v070,INT64,Enteados com 18 anos de idade,rel_par_filho_ent
v071,INT64,Enteados com 19 anos de idade,rel_par_filho_ent
v072,INT64,Enteados com 20 anos de idade,rel_par_filho_ent
v073,INT64,Enteados com 21 anos de idade,rel_par_filho_ent
v074,INT64,Enteados com 22 anos de idade,rel_par_filho_ent
v075,INT64,Enteados com 23 anos de idade,rel_par_filho_ent
v076,INT64,Enteados com 24 anos de idade,rel_par_filho_ent
v077,INT64,Enteados com 25 anos de idade,rel_par_filho_ent
v078,INT64,Enteados com 26 anos de idade,rel_par_filho_ent
v079,INT64,Enteados com 27 anos de idade,rel_par_filho_ent
v080,INT64,Enteados com 28 anos de idade,rel_par_filho_ent
v081,INT64,Enteados com 29 anos de idade,rel_par_filho_ent
v082,INT64,Enteados com 30 anos de idade,rel_par_filho_ent
v083,INT64,Enteados com 31 anos de idade,rel_par_filho_ent
v084,INT64,Enteados com 32 anos de idade,rel_par_filho_ent
v085,INT64,Enteados com 33 anos de idade,rel_par_filho_ent
v086,INT64,Enteados com 34 anos de idade,rel_par_filho_ent
v087,INT64,Enteados com 35 anos de idade,rel_par_filho_ent
v088,INT64,Enteados com 36 anos de idade,rel_par_filho_ent
v089,INT64,Enteados com 37 anos de idade,rel_par_filho_ent
v090,INT64,Enteados com 38 anos de idade,rel_par_filho_ent
v091,INT64,Enteados com 39 anos de idade,rel_par_filho_ent
v092,INT64,Enteados com 40 anos de idade,rel_par_filho_ent
v093,INT64,Enteados com 41 anos de idade,rel_par_filho_ent
v094,INT64,Enteados com 42 anos de idade,rel_par_filho_ent
v095,INT64,Enteados com 43 anos de idade,rel_par_filho_ent
v096,INT64,Enteados com 44 anos de idade,rel_par_filho_ent
v097,INT64,Enteados com 45 anos de idade,rel_par_filho_ent
v098,INT64,Enteados com 46 anos de idade,rel_par_filho_ent
v099,INT64,Enteados com 47 anos de idade,rel_par_filho_ent
v100,INT64,Enteados com 48 anos de idade,rel_par_filho_ent
v101,INT64,Enteados com 49 anos de idade,rel_par_filho_ent
v102,INT64,Enteados com 50 ou mais anos de idade,rel_par_filho_ent
v103,INT64,Filhas do responsável e do cônjuge com menos de 1 ano de idade,rel_par_filho_ent
v104,INT64,Filhas do responsável e do cônjuge com 1 ano de idade,rel_par_filho_ent
v105,INT64,Filhas do responsável e do cônjuge com 2 anos de idade,rel_par_filho_ent
v106,INT64,Filhas do responsável e do cônjuge com 3 anos de idade,rel_par_filho_ent
v107,INT64,Filhas do responsável e do cônjuge com 4 anos de idade,rel_par_filho_ent
v108,INT64,Filhas do responsável e do cônjuge com 5 anos de idade,rel_par_filho_ent
v109,INT64,Filhas do responsável e do cônjuge com 6 anos de idade,rel_par_filho_ent
v110,INT64,Filhas do responsável e do cônjuge com 7 anos de idade,rel_par_filho_ent
v111,INT64,Filhas do responsável e do cônjuge com 8 anos de idade,rel_par_filho_ent
v112,INT64,Filhas do responsável e do cônjuge com 9 anos de idade,rel_par_filho_ent
v113,INT64,Filhas do responsável e do cônjuge com 10 anos de idade,rel_par_filho_ent
v114,INT64,Não informado pelo arquivo de referência do censo2010,rel_par_filho_ent
v115,INT64,Filhas do responsável e do cônjuge com 12 anos de idade,rel_par_filho_ent
v116,INT64,Filhas do responsável e do cônjuge com 13 anos de idade,rel_par_filho_ent
v117,INT64,Filhas do responsável e do cônjuge com 14 anos de idade,rel_par_filho_ent
v118,INT64,Filhas do responsável e do cônjuge com 15 anos de idade,rel_par_filho_ent
v119,INT64,Filhas do responsável e do cônjuge com 16 anos de idade,rel_par_filho_ent
v120,INT64,Filhas do responsável e do cônjuge com 17 anos de idade,rel_par_filho_ent
v121,INT64,Filhas do responsável e do cônjuge com 18 anos de idade,rel_par_filho_ent
v122,INT64,Filhas do responsável e do cônjuge com 19 anos de idade,rel_par_filho_ent
v123,INT64,Filhas do responsável e do cônjuge com 20 anos de idade,rel_par_filho_ent
v124,INT64,Filhas do responsável e do cônjuge com 21 anos de idade,rel_par_filho_ent
v125,INT64,Filhas do responsável e do cônjuge com 22 anos de idade,rel_par_filho_ent
v126,INT64,Filhas do responsável e do cônjuge com 23 anos de idade,rel_par_filho_ent
v127,INT64,Filhas do responsável e do cônjuge com 24 anos de idade,rel_par_filho_ent
v128,INT64,Filhas do responsável e do cônjuge com 25 anos de idade,rel_par_filho_ent
v129,INT64,Filhas do responsável e do cônjuge com 26 anos de idade,rel_par_filho_ent
v130,INT64,Filhas do responsável e do cônjuge com 27 anos de idade,rel_par_filho_ent
v131,INT64,Filhas do responsável e do cônjuge com 28 anos de idade,rel_par_filho_ent
v132,INT64,Filhas do responsável e do cônjuge com 29 anos de idade,rel_par_filho_ent
v133,INT64,Filhas do responsável e do cônjuge com 30 anos de idade,rel_par_filho_ent
v134,INT64,Filhas do responsável e do cônjuge com 31 anos de idade,rel_par_filho_ent
v135,INT64,Filhas do responsável e do cônjuge com 32 anos de idade,rel_par_filho_ent
v136,INT64,Filhas do responsável e do cônjuge com 33 anos de idade,rel_par_filho_ent
v137,INT64,Filhas do responsável e do cônjuge com 34 anos de idade,rel_par_filho_ent
v138,INT64,Filhas do responsável e do cônjuge com 35 anos de idade,rel_par_filho_ent
v139,INT64,Filhas do responsável e do cônjuge com 36 anos de idade,rel_par_filho_ent
v140,INT64,Filhas do responsável e do cônjuge com 37 anos de idade,rel_par_filho_ent
v141,INT64,Filhas do responsável e do cônjuge com 38 anos de idade,rel_par_filho_ent
v142,INT64,Filhas do responsável e do cônjuge com 39 anos de idade,rel_par_filho_ent
v143,INT64,Filhas do responsável e do cônjuge com 40 anos de idade,rel_par_filho_ent
v144,INT64,Filhas do responsável e do cônjuge com 41 anos de idade,rel_par_filho_ent
v145,INT64,Filhas do responsável e do cônjuge com 42 anos de idade,rel_par_filho_ent
v146,INT64,Filhas do responsável e do cônjuge com 43 anos de idade,rel_par_filho_ent
v147,INT64,Filhas do responsável e do cônjuge com 44 anos de idade,rel_par_filho_ent
v148,INT64,Filhas do responsável e do cônjuge com 45 anos de idade,rel_par_filho_ent
v149,INT64,Filhas do responsável e do cônjuge com 46 anos de idade,rel_par_filho_ent
v150,INT64,Filhas do responsável e do cônjuge com 47 anos de idade,rel_par_filho_ent
v151,INT64,Filhas do responsável e do cônjuge com 48 anos de idade,rel_par_filho_ent
v152,INT64,Filhas do responsável e do cônjuge com 49 anos de idade,rel_par_filho_ent
v153,INT64,Filhas do responsável e do cônjuge com 50 anos ou mais de idade,rel_par_filho_ent
v154,INT64,Filhas somente do responsável com menos de 1 ano de idade,rel_par_filho_ent
v155,INT64,Filhas somente do responsável com 1 ano de idade,rel_par_filho_ent
v156,INT64,Filhas somente do responsável com 2 anos de idade,rel_par_filho_ent
v157,INT64,Filhas somente do responsável com 3 anos de idade,rel_par_filho_ent
v158,INT64,Filhas somente do responsável com 4 anos de idade,rel_par_filho_ent
v159,INT64,Filhas somente do responsável com 5 anos de idade,rel_par_filho_ent
v160,INT64,Filhas somente do responsável com 6 anos de idade,rel_par_filho_ent
v161,INT64,Filhas somente do responsável com 7 anos de idade,rel_par_filho_ent
v162,INT64,Filhas somente do responsável com 8 anos de idade,rel_par_filho_ent
v163,INT64,Filhas somente do responsável com 9 anos de idade,rel_par_filho_ent
v164,INT64,Filhas somente do responsável com 10 anos de idade,rel_par_filho_ent
v165,INT64,Filhas somente do responsável com 11 anos de idade,rel_par_filho_ent
v166,INT64,Filhas somente do responsável com 12 anos de idade,rel_par_filho_ent
v167,INT64,Filhas somente do responsável com 13 anos de idade,rel_par_filho_ent
v168,INT64,Filhas somente do responsável com 14 anos de idade,rel_par_filho_ent
v169,INT64,Filhas somente do responsável com 15 anos de idade,rel_par_filho_ent
v170,INT64,Filhas somente do responsável com 16 anos de idade,rel_par_filho_ent
v171,INT64,Filhas somente do responsável com 17 anos de idade,rel_par_filho_ent
v172,INT64,Filhas somente do responsável com 18 anos de idade,rel_par_filho_ent
v173,INT64,Filhas somente do responsável com 19 anos de idade,rel_par_filho_ent
v174,INT64,Filhas somente do responsável com 20 anos de idade,rel_par_filho_ent
v175,INT64,Filhas somente do responsável com 21 anos de idade,rel_par_filho_ent
v176,INT64,Filhas somente do responsável com 22 anos de idade,rel_par_filho_ent
v177,INT64,Filhas somente do responsável com 23 anos de idade,rel_par_filho_ent
v178,INT64,Filhas somente do responsável com 24 anos de idade,rel_par_filho_ent
v179,INT64,Filhas somente do responsável com 25 anos de idade,rel_par_filho_ent
v180,INT64,Filhas somente do responsável com 26 anos de idade,rel_par_filho_ent
v181,INT64,Filhas somente do responsável com 27 anos de idade,rel_par_filho_ent
v182,INT64,Filhas somente do responsável com 28 anos de idade,rel_par_filho_ent
v183,INT64,Filhas somente do responsável com 29 anos de idade,rel_par_filho_ent
v184,INT64,Filhas somente do responsável com 30 anos de idade,rel_par_filho_ent
v185,INT64,Filhas somente do responsável com 31 anos de idade,rel_par_filho_ent
v186,INT64,Filhas somente do responsável com 32 anos de idade,rel_par_filho_ent
v187,INT64,Filhas somente do responsável com 33 anos de idade,rel_par_filho_ent
v188,INT64,Filhas somente do responsável com 34 anos de idade,rel_par_filho_ent
v189,INT64,Filhas somente do responsável com 35 anos de idade,rel_par_filho_ent
v190,INT64,Filhas somente do responsável com 36 anos de idade,rel_par_filho_ent
v191,INT64,Filhas somente do responsável com 37 anos de idade,rel_par_filho_ent
v192,INT64,Filhas somente do responsável com 38 anos de idade,rel_par_filho_ent
v193,INT64,Filhas somente do responsável com 39 anos de idade,rel_par_filho_ent
v194,INT64,Filhas somente do responsável com 40 anos de idade,rel_par_filho_ent
v195,INT64,Filhas somente do responsável com 41 anos de idade,rel_par_filho_ent
v196,INT64,Filhas somente do responsável com 42 anos de idade,rel_par_filho_ent
v197,INT64,Filhas somente do responsável com 43 anos de idade,rel_par_filho_ent
v198,INT64,Filhas somente do responsável com 44 anos de idade,rel_par_filho_ent
v199,INT64,Filhas somente do responsável com 45 anos de idade,rel_par_filho_ent
v200,INT64,Filhas somente do responsável com 46 anos de idade,rel_par_filho_ent
v201,INT64,Filhas somente do responsável com 47 anos de idade,rel_par_filho_ent
v202,INT64,Filhas somente do responsável com 48 anos de idade,rel_par_filho_ent
v203,INT64,Filhas somente do responsável com 49 anos de idade,rel_par_filho_ent
v204,INT64,Filhas somente do responsável com 50 anos ou mais de idade,rel_par_filho_ent
v205,INT64,Enteadas com menos de 1 ano de idade,rel_par_filho_ent
v206,INT64,Enteadas com 1 ano de idade,rel_par_filho_ent
v207,INT64,Enteadas com 2 anos de idade,rel_par_filho_ent
v208,INT64,Enteadas com 3 anos de idade,rel_par_filho_ent
v209,INT64,Enteadas com 4 anos de idade,rel_par_filho_ent
v210,INT64,Enteadas com 5 anos de idade,rel_par_filho_ent
v211,INT64,Enteadas com 6 anos de idade,rel_par_filho_ent
v212,INT64,Enteadas com 7 anos de idade,rel_par_filho_ent
v213,INT64,Enteadas com 8 anos de idade,rel_par_filho_ent
v214,INT64,Enteadas com 9 anos de idade,rel_par_filho_ent
v215,INT64,Enteadas com 10 anos de idade,rel_par_filho_ent
v216,INT64,Enteadas com 11 anos de idade,rel_par_filho_ent
v217,INT64,Enteadas com 12 anos de idade,rel_par_filho_ent
v218,INT64,Enteadas com 13 anos de idade,rel_par_filho_ent
v219,INT64,Enteadas com 14 anos de idade,rel_par_filho_ent
v220,INT64,Enteadas com 15 anos de idade,rel_par_filho_ent
v221,INT64,Enteadas com 16 anos de idade,rel_par_filho_ent
v222,INT64,Enteadas com 17 anos de idade,rel_par_filho_ent
v223,INT64,Enteadas com 18 anos de idade,rel_par_filho_ent
v224,INT64,Enteadas com 19 anos de idade,rel_par_filho_ent
v225,INT64,Enteadas com 20 anos de idade,rel_par_filho_ent
v226,INT64,Enteadas com 21 anos de idade,rel_par_filho_ent
v227,INT64,Enteadas com 22 anos de idade,rel_par_filho_ent
v228,INT64,Enteadas com 23 anos de idade,rel_par_filho_ent
v229,INT64,Enteadas com 24 anos de idade,rel_par_filho_ent
v230,INT64,Enteadas com 25 anos de idade,rel_par_filho_ent
v231,INT64,Enteadas com 26 anos de idade,rel_par_filho_ent
v232,INT64,Enteadas com 27 anos de idade,rel_par_filho_ent
v233,INT64,Enteadas com 28 anos de idade,rel_par_filho_ent
v234,INT64,Enteadas com 29 anos de idade,rel_par_filho_ent
v235,INT64,Enteadas com 30 anos de idade,rel_par_filho_ent
v236,INT64,Enteadas com 31 anos de idade,rel_par_filho_ent
v237,INT64,Enteadas com 32 anos de idade,rel_par_filho_ent
v238,INT64,Enteadas com 33 anos de idade,rel_par_filho_ent
v239,INT64,Enteadas com 34 anos de idade,rel_par_filho_ent
v240,INT64,Enteadas com 35 anos de idade,rel_par_filho_ent
v241,INT64,Enteadas com 36 anos de idade,rel_par_filho_ent
v242,INT64,Enteadas com 37 anos de idade,rel_par_filho_ent
v243,INT64,Enteadas com 38 anos de idade,rel_par_filho_ent
v244,INT64,Enteadas com 39 anos de idade,rel_par_filho_ent
v245,INT64,Enteadas com 40 anos de idade,rel_par_filho_ent
v246,INT64,Enteadas com 41 anos de idade,rel_par_filho_ent
v247,INT64,Enteadas com 42 anos de idade,rel_par_filho_ent
v248,INT64,Enteadas com 43 anos de idade,rel_par_filho_ent
v249,INT64,Enteadas com 44 anos de idade,rel_par_filho_ent
v250,INT64,Enteadas com 45 anos de idade,rel_par_filho_ent
v251,INT64,Enteadas com 46 anos de idade,rel_par_filho_ent
v252,INT64,Enteadas com 47 anos de idade,rel_par_filho_ent
v253,INT64,Enteadas com 48 anos de idade,rel_par_filho_ent
v254,INT64,Enteadas com 49 anos de idade,rel_par_filho_ent
v001,INT64,Pessoas responsáveis com rendimento nominal mensal de até 1/2 salário mínimo,resp_renda
v002,INT64,Pessoas responsáveis com rendimento nominal mensal de mais de 1/2 a 1 salário mínimo,resp_renda
v003,INT64,Pessoas responsáveis com rendimento nominal mensal de mais de 1 a 2 salários mínimos,resp_renda
v004,INT64,Pessoas responsáveis com rendimento nominal mensal de mais de 2 a 3 salários mínimos,resp_renda
v005,INT64,Pessoas responsáveis com rendimento nominal mensal de mais de 3 a 5 salários mínimos,resp_renda
v006,INT64,Pessoas responsáveis com rendimento nominal mensal de mais de 5 a 10 salários mínimos,resp_renda
v007,INT64,Pessoas responsáveis com rendimento nominal mensal de mais de 10 a 15 salários mínimos,resp_renda
v008,INT64,Pessoas responsáveis com rendimento nominal mensal de mais de 15 a 20 salários mínimos,resp_renda
v009,INT64,Pessoas responsáveis com rendimento nominal mensal de mais de 20 salários mínimos,resp_renda
v010,INT64,Pessoas responsáveis sem rendimento nominal mensal,resp_renda
v011,INT64,Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de até 1/2 salário mínimo,resp_renda
v012,INT64,Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 1/2 a 1 salário mínimo,resp_renda
v013,INT64,Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 1 a 2 salários mínimos,resp_renda
v014,INT64,Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 2 a 3 salários mínimos,resp_renda
v015,INT64,Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 3 a 5 salários mínimos,resp_renda
v016,INT64,Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 5 a 10 salários mínimos,resp_renda
v017,INT64,Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 10 a 15 salários mínimos,resp_renda
v018,INT64,Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 15 a 20 salários mínimos,resp_renda
v019,INT64,Total do rendimento nominal mensal das pessoas responsáveis com rendimento nominal mensal de mais de 20 salários mínimos,resp_renda
v020,INT64,Pessoas responsáveis com ou sem rendimento,resp_renda
v021,INT64,Pessoas responsáveis com rendimento positivo,resp_renda
